Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
RD0,NO,18/02/2021 04:00,1.70000,ug m-3,R
RD0,NO,18/02/2021 04:15,1.70000,ug m-3,R
RD0,NO,18/02/2021 04:30,1.70000,ug m-3,R
RD0,NO,18/02/2021 04:45,1.70000,ug m-3,R
RD0,NO,18/02/2021 05:00,1.60000,ug m-3,R
RD0,NO,18/02/2021 05:15,1.60000,ug m-3,R
RD0,NO,18/02/2021 05:30,1.60000,ug m-3,R
RD0,NO,18/02/2021 05:45,1.60000,ug m-3,R
RD0,NO,18/02/2021 06:00,1.40000,ug m-3,R
RD0,NO,18/02/2021 06:15,1.40000,ug m-3,R
RD0,NO,18/02/2021 06:30,1.40000,ug m-3,R
RD0,NO,18/02/2021 06:45,1.40000,ug m-3,R
RD0,NO,18/02/2021 07:00,1.70000,ug m-3,R
RD0,NO,18/02/2021 07:15,1.70000,ug m-3,R
RD0,NO,18/02/2021 07:30,1.70000,ug m-3,R
RD0,NO,18/02/2021 07:45,1.70000,ug m-3,R
RD0,NO,18/02/2021 08:00,1.80000,ug m-3,R
RD0,NO,18/02/2021 08:15,1.80000,ug m-3,R
RD0,NO,18/02/2021 08:30,1.80000,ug m-3,R
RD0,NO,18/02/2021 08:45,1.80000,ug m-3,R
RD0,NO,18/02/2021 09:00,2.40000,ug m-3,R
RD0,NO,18/02/2021 09:15,2.40000,ug m-3,R
RD0,NO,18/02/2021 09:30,2.40000,ug m-3,R
RD0,NO,18/02/2021 09:45,2.40000,ug m-3,R
RD0,NO,18/02/2021 10:00,2.90000,ug m-3,R
RD0,NO,18/02/2021 10:15,2.90000,ug m-3,R
RD0,NO,18/02/2021 10:30,2.90000,ug m-3,R
RD0,NO,18/02/2021 10:45,2.90000,ug m-3,R
RD0,NO,18/02/2021 11:00,3.40000,ug m-3,R
RD0,NO,18/02/2021 11:15,3.40000,ug m-3,R
RD0,NO,18/02/2021 11:30,3.40000,ug m-3,R
RD0,NO,18/02/2021 11:45,3.40000,ug m-3,R
RD0,NO,18/02/2021 12:00,3.40000,ug m-3,R
RD0,NO,18/02/2021 12:15,3.40000,ug m-3,R
RD0,NO,18/02/2021 12:30,3.40000,ug m-3,R
RD0,NO,18/02/2021 12:45,3.40000,ug m-3,R
RD0,NO,18/02/2021 13:00,3.00000,ug m-3,R
RD0,NO,18/02/2021 13:15,3.00000,ug m-3,R
RD0,NO,18/02/2021 13:30,3.00000,ug m-3,R
RD0,NO,18/02/2021 13:45,3.00000,ug m-3,R
RD0,NO,18/02/2021 14:00,2.70000,ug m-3,R
RD0,NO,18/02/2021 14:15,2.70000,ug m-3,R
RD0,NO,18/02/2021 14:30,2.70000,ug m-3,R
RD0,NO,18/02/2021 14:45,2.70000,ug m-3,R
RD0,NO,18/02/2021 15:00,2.50000,ug m-3,R
RD0,NO,18/02/2021 15:15,2.50000,ug m-3,R
RD0,NO,18/02/2021 15:30,2.50000,ug m-3,R
RD0,NO,18/02/2021 15:45,2.50000,ug m-3,R
RD0,NO,18/02/2021 16:00,2.60000,ug m-3,R
RD0,NO,18/02/2021 16:15,2.60000,ug m-3,R
RD0,NO,18/02/2021 16:30,2.60000,ug m-3,R
RD0,NO,18/02/2021 16:45,2.60000,ug m-3,R
RD0,NO,18/02/2021 17:00,2.80000,ug m-3,R
RD0,NO,18/02/2021 17:15,2.80000,ug m-3,R
RD0,NO,18/02/2021 17:30,2.80000,ug m-3,R
RD0,NO,18/02/2021 17:45,2.80000,ug m-3,R
RD0,NO,18/02/2021 18:00,3.00000,ug m-3,R
RD0,NO,18/02/2021 18:15,3.00000,ug m-3,R
RD0,NO,18/02/2021 18:30,3.00000,ug m-3,R
RD0,NO,18/02/2021 18:45,3.00000,ug m-3,R
RD0,NO,18/02/2021 19:00,2.70000,ug m-3,R
RD0,NO,18/02/2021 19:15,2.70000,ug m-3,R
RD0,NO,18/02/2021 19:30,2.70000,ug m-3,R
RD0,NO,18/02/2021 19:45,2.70000,ug m-3,R
RD0,NO,18/02/2021 20:00,2.90000,ug m-3,R
RD0,NO,18/02/2021 20:15,2.90000,ug m-3,R
RD0,NO,18/02/2021 20:30,2.90000,ug m-3,R
RD0,NO,18/02/2021 20:45,2.90000,ug m-3,R
RD0,NO,18/02/2021 21:00,3.30000,ug m-3,R
RD0,NO,18/02/2021 21:15,3.30000,ug m-3,R
RD0,NO,18/02/2021 21:30,3.30000,ug m-3,R
RD0,NO,18/02/2021 21:45,3.30000,ug m-3,R
RD0,NO,18/02/2021 22:00,3.30000,ug m-3,R
RD0,NO,18/02/2021 22:15,3.30000,ug m-3,R
RD0,NO,18/02/2021 22:30,3.30000,ug m-3,R
RD0,NO,18/02/2021 22:45,3.30000,ug m-3,R
RD0,NO,18/02/2021 23:00,2.00000,ug m-3,R
RD0,NO,18/02/2021 23:15,2.00000,ug m-3,R
RD0,NO,18/02/2021 23:30,2.00000,ug m-3,R
RD0,NO,18/02/2021 23:45,2.00000,ug m-3,R
RD0,NO,19/02/2021 00:00,1.80000,ug m-3,R
RD0,NO,19/02/2021 00:15,1.80000,ug m-3,R
RD0,NO,19/02/2021 00:30,1.80000,ug m-3,R
RD0,NO,19/02/2021 00:45,1.80000,ug m-3,R
RD0,NO,19/02/2021 01:00,1.30000,ug m-3,R
RD0,NO,19/02/2021 01:15,1.30000,ug m-3,R
RD0,NO,19/02/2021 01:30,1.30000,ug m-3,R
RD0,NO,19/02/2021 01:45,1.30000,ug m-3,R
RD0,NO,19/02/2021 02:00,1.90000,ug m-3,R
RD0,NO,19/02/2021 02:15,1.90000,ug m-3,R
RD0,NO,19/02/2021 02:30,1.90000,ug m-3,R
RD0,NO,19/02/2021 02:45,1.90000,ug m-3,R
RD0,NO,19/02/2021 03:00,1.30000,ug m-3,R
RD0,NO,19/02/2021 03:15,1.30000,ug m-3,R
RD0,NO,19/02/2021 03:30,1.30000,ug m-3,R
RD0,NO,19/02/2021 03:45,1.30000,ug m-3,R
RD0,NO,19/02/2021 04:00,1.10000,ug m-3,R
RD0,NO,19/02/2021 04:15,1.10000,ug m-3,R
RD0,NO,19/02/2021 04:30,1.10000,ug m-3,R
RD0,NO,19/02/2021 04:45,1.10000,ug m-3,R
RD0,NO,19/02/2021 05:00,0.90000,ug m-3,R
RD0,NO,19/02/2021 05:15,0.90000,ug m-3,R
RD0,NO,19/02/2021 05:30,0.90000,ug m-3,R
RD0,NO,19/02/2021 05:45,0.90000,ug m-3,R
RD0,NO,19/02/2021 06:00,0.80000,ug m-3,R
RD0,NO,19/02/2021 06:15,0.80000,ug m-3,R
RD0,NO,19/02/2021 06:30,0.80000,ug m-3,R
RD0,NO,19/02/2021 06:45,0.80000,ug m-3,R
RD0,NO,19/02/2021 07:00,0.90000,ug m-3,R
RD0,NO,19/02/2021 07:15,0.90000,ug m-3,R
RD0,NO,19/02/2021 07:30,0.90000,ug m-3,R
RD0,NO,19/02/2021 07:45,0.90000,ug m-3,R
RD0,NO,19/02/2021 08:00,1.10000,ug m-3,R
RD0,NO,19/02/2021 08:15,1.10000,ug m-3,R
RD0,NO,19/02/2021 08:30,1.10000,ug m-3,R
RD0,NO,19/02/2021 08:45,1.10000,ug m-3,R
RD0,NO,19/02/2021 09:00,1.20000,ug m-3,R
RD0,NO,19/02/2021 09:15,1.20000,ug m-3,R
RD0,NO,19/02/2021 09:30,1.20000,ug m-3,R
RD0,NO,19/02/2021 09:45,1.20000,ug m-3,R
RD0,NO,19/02/2021 10:00,1.20000,ug m-3,R
RD0,NO,19/02/2021 10:15,1.20000,ug m-3,R
RD0,NO,19/02/2021 10:30,1.20000,ug m-3,R
RD0,NO,19/02/2021 10:45,1.20000,ug m-3,R
RD0,NO,19/02/2021 11:00,1.20000,ug m-3,R
RD0,NO,19/02/2021 11:15,1.20000,ug m-3,R
RD0,NO,19/02/2021 11:30,1.20000,ug m-3,R
RD0,NO,19/02/2021 11:45,1.20000,ug m-3,R
RD0,NO,19/02/2021 12:00,1.20000,ug m-3,R
RD0,NO,19/02/2021 12:15,1.20000,ug m-3,R
RD0,NO,19/02/2021 12:30,1.20000,ug m-3,R
RD0,NO,19/02/2021 12:45,1.20000,ug m-3,R
RD0,NO,19/02/2021 13:00,1.50000,ug m-3,R
RD0,NO,19/02/2021 13:15,1.50000,ug m-3,R
RD0,NO,19/02/2021 13:30,1.50000,ug m-3,R
RD0,NO,19/02/2021 13:45,1.50000,ug m-3,R
RD0,NO,19/02/2021 14:00,1.40000,ug m-3,R
RD0,NO,19/02/2021 14:15,1.40000,ug m-3,R
RD0,NO,19/02/2021 14:30,1.40000,ug m-3,R
RD0,NO,19/02/2021 14:45,1.40000,ug m-3,R
RD0,NO,19/02/2021 15:00,1.50000,ug m-3,R
RD0,NO,19/02/2021 15:15,1.50000,ug m-3,R
RD0,NO,19/02/2021 15:30,1.50000,ug m-3,R
RD0,NO,19/02/2021 15:45,1.50000,ug m-3,R
RD0,NO,19/02/2021 16:00,1.50000,ug m-3,R
RD0,NO,19/02/2021 16:15,1.50000,ug m-3,R
RD0,NO,19/02/2021 16:30,1.50000,ug m-3,R
RD0,NO,19/02/2021 16:45,1.50000,ug m-3,R
RD0,NO,19/02/2021 17:00,1.20000,ug m-3,R
RD0,NO,19/02/2021 17:15,1.20000,ug m-3,R
RD0,NO,19/02/2021 17:30,1.20000,ug m-3,R
RD0,NO,19/02/2021 17:45,1.20000,ug m-3,R
RD0,NO,19/02/2021 18:00,1.10000,ug m-3,R
RD0,NO,19/02/2021 18:15,1.10000,ug m-3,R
RD0,NO,19/02/2021 18:30,1.10000,ug m-3,R
RD0,NO,19/02/2021 18:45,1.10000,ug m-3,R
RD0,NO,19/02/2021 19:00,1.00000,ug m-3,R
RD0,NO,19/02/2021 19:15,1.00000,ug m-3,R
RD0,NO,19/02/2021 19:30,1.00000,ug m-3,R
RD0,NO,19/02/2021 19:45,1.00000,ug m-3,R
RD0,NO,19/02/2021 20:00,1.00000,ug m-3,R
RD0,NO,19/02/2021 20:15,1.00000,ug m-3,R
RD0,NO,19/02/2021 20:30,1.00000,ug m-3,R
RD0,NO,19/02/2021 20:45,1.00000,ug m-3,R
RD0,NO,19/02/2021 21:00,1.40000,ug m-3,R
RD0,NO,19/02/2021 21:15,1.40000,ug m-3,R
RD0,NO,19/02/2021 21:30,1.40000,ug m-3,R
RD0,NO,19/02/2021 21:45,1.40000,ug m-3,R
RD0,NO,19/02/2021 22:00,1.70000,ug m-3,R
RD0,NO,19/02/2021 22:15,1.70000,ug m-3,R
RD0,NO,19/02/2021 22:30,1.70000,ug m-3,R
RD0,NO,19/02/2021 22:45,1.70000,ug m-3,R
RD0,NO,19/02/2021 23:00,1.70000,ug m-3,R
RD0,NO,19/02/2021 23:15,1.70000,ug m-3,R
RD0,NO,19/02/2021 23:30,1.70000,ug m-3,R
RD0,NO,19/02/2021 23:45,1.70000,ug m-3,R
RD0,NO,20/02/2021 00:00,1.60000,ug m-3,R
RD0,NO,20/02/2021 00:15,1.60000,ug m-3,R
RD0,NO,20/02/2021 00:30,1.60000,ug m-3,R
RD0,NO,20/02/2021 00:45,1.60000,ug m-3,R
RD0,NO,20/02/2021 01:00,1.70000,ug m-3,R
RD0,NO,20/02/2021 01:15,1.70000,ug m-3,R
RD0,NO,20/02/2021 01:30,1.70000,ug m-3,R
RD0,NO,20/02/2021 01:45,1.70000,ug m-3,R
RD0,NO,20/02/2021 02:00,1.70000,ug m-3,R
RD0,NO,20/02/2021 02:15,1.70000,ug m-3,R
RD0,NO,20/02/2021 02:30,1.70000,ug m-3,R
RD0,NO,20/02/2021 02:45,1.70000,ug m-3,R
RD0,NO,20/02/2021 03:00,1.60000,ug m-3,R
RD0,NO,20/02/2021 03:15,1.60000,ug m-3,R
RD0,NO,20/02/2021 03:30,1.60000,ug m-3,R
RD0,NO,20/02/2021 03:45,1.60000,ug m-3,R
RD0,NO,20/02/2021 04:00,1.30000,ug m-3,R
RD0,NO,20/02/2021 04:15,1.30000,ug m-3,R
RD0,NO,20/02/2021 04:30,1.30000,ug m-3,R
RD0,NO,20/02/2021 04:45,1.30000,ug m-3,R
RD0,NO,20/02/2021 05:00,1.10000,ug m-3,R
RD0,NO,20/02/2021 05:15,1.10000,ug m-3,R
RD0,NO,20/02/2021 05:30,1.10000,ug m-3,R
RD0,NO,20/02/2021 05:45,1.10000,ug m-3,R
RD0,NO,20/02/2021 06:00,1.10000,ug m-3,R
RD0,NO,20/02/2021 06:15,1.10000,ug m-3,R
RD0,NO,20/02/2021 06:30,1.10000,ug m-3,R
RD0,NO,20/02/2021 06:45,1.10000,ug m-3,R
RD0,NO,20/02/2021 07:00,1.10000,ug m-3,R
RD0,NO,20/02/2021 07:15,1.10000,ug m-3,R
RD0,NO,20/02/2021 07:30,1.10000,ug m-3,R
RD0,NO,20/02/2021 07:45,1.10000,ug m-3,R
RD0,NO,20/02/2021 08:00,1.30000,ug m-3,R
RD0,NO,20/02/2021 08:15,1.30000,ug m-3,R
RD0,NO,20/02/2021 08:30,1.30000,ug m-3,R
RD0,NO,20/02/2021 08:45,1.30000,ug m-3,R
RD0,NO,20/02/2021 09:00,1.40000,ug m-3,R
RD0,NO,20/02/2021 09:15,1.40000,ug m-3,R
RD0,NO,20/02/2021 09:30,1.40000,ug m-3,R
RD0,NO,20/02/2021 09:45,1.40000,ug m-3,R
RD0,NO,20/02/2021 10:00,1.40000,ug m-3,R
RD0,NO,20/02/2021 10:15,1.40000,ug m-3,R
RD0,NO,20/02/2021 10:30,1.40000,ug m-3,R
RD0,NO,20/02/2021 10:45,1.40000,ug m-3,R
RD0,NO,20/02/2021 11:00,1.50000,ug m-3,R
RD0,NO,20/02/2021 11:15,1.50000,ug m-3,R
RD0,NO,20/02/2021 11:30,1.50000,ug m-3,R
RD0,NO,20/02/2021 11:45,1.50000,ug m-3,R
RD0,NO,20/02/2021 12:00,1.30000,ug m-3,R
RD0,NO,20/02/2021 12:15,1.30000,ug m-3,R
RD0,NO,20/02/2021 12:30,1.30000,ug m-3,R
RD0,NO,20/02/2021 12:45,1.30000,ug m-3,R
RD0,NO,20/02/2021 13:00,1.40000,ug m-3,R
RD0,NO,20/02/2021 13:15,1.40000,ug m-3,R
RD0,NO,20/02/2021 13:30,1.40000,ug m-3,R
RD0,NO,20/02/2021 13:45,1.40000,ug m-3,R
RD0,NO,20/02/2021 14:00,1.30000,ug m-3,R
RD0,NO,20/02/2021 14:15,1.30000,ug m-3,R
RD0,NO,20/02/2021 14:30,1.30000,ug m-3,R
RD0,NO,20/02/2021 14:45,1.30000,ug m-3,R
RD0,NO,20/02/2021 15:00,1.30000,ug m-3,R
RD0,NO,20/02/2021 15:15,1.30000,ug m-3,R
RD0,NO,20/02/2021 15:30,1.30000,ug m-3,R
RD0,NO,20/02/2021 15:45,1.30000,ug m-3,R
RD0,NO,20/02/2021 16:00,1.20000,ug m-3,R
RD0,NO,20/02/2021 16:15,1.20000,ug m-3,R
RD0,NO,20/02/2021 16:30,1.20000,ug m-3,R
RD0,NO,20/02/2021 16:45,1.20000,ug m-3,R
RD0,NO,20/02/2021 17:00,1.00000,ug m-3,R
RD0,NO,20/02/2021 17:15,1.00000,ug m-3,R
RD0,NO,20/02/2021 17:30,1.00000,ug m-3,R
RD0,NO,20/02/2021 17:45,1.00000,ug m-3,R
RD0,NO,20/02/2021 18:00,1.00000,ug m-3,R
RD0,NO,20/02/2021 18:15,1.00000,ug m-3,R
RD0,NO,20/02/2021 18:30,1.00000,ug m-3,R
RD0,NO,20/02/2021 18:45,1.00000,ug m-3,R
RD0,NO,20/02/2021 19:00,1.10000,ug m-3,R
RD0,NO,20/02/2021 19:15,1.10000,ug m-3,R
RD0,NO,20/02/2021 19:30,1.10000,ug m-3,R
RD0,NO,20/02/2021 19:45,1.10000,ug m-3,R
RD0,NO,20/02/2021 20:00,1.00000,ug m-3,R
RD0,NO,20/02/2021 20:15,1.00000,ug m-3,R
RD0,NO,20/02/2021 20:30,1.00000,ug m-3,R
RD0,NO,20/02/2021 20:45,1.00000,ug m-3,R
RD0,NO,20/02/2021 21:00,1.30000,ug m-3,R
RD0,NO,20/02/2021 21:15,1.30000,ug m-3,R
RD0,NO,20/02/2021 21:30,1.30000,ug m-3,R
RD0,NO,20/02/2021 21:45,1.30000,ug m-3,R
RD0,NO,20/02/2021 22:00,1.50000,ug m-3,R
RD0,NO,20/02/2021 22:15,1.50000,ug m-3,R
RD0,NO,20/02/2021 22:30,1.50000,ug m-3,R
RD0,NO,20/02/2021 22:45,1.50000,ug m-3,R
RD0,NO,20/02/2021 23:00,1.50000,ug m-3,R
RD0,NO,20/02/2021 23:15,1.50000,ug m-3,R
RD0,NO,20/02/2021 23:30,1.50000,ug m-3,R
RD0,NO,20/02/2021 23:45,1.50000,ug m-3,R
RD0,NO,21/02/2021 00:00,1.20000,ug m-3,R
RD0,NO,21/02/2021 00:15,1.20000,ug m-3,R
RD0,NO,21/02/2021 00:30,1.20000,ug m-3,R
RD0,NO,21/02/2021 00:45,1.20000,ug m-3,R
RD0,NO,21/02/2021 01:00,1.30000,ug m-3,R
RD0,NO,21/02/2021 01:15,1.30000,ug m-3,R
RD0,NO,21/02/2021 01:30,1.30000,ug m-3,R
RD0,NO,21/02/2021 01:45,1.30000,ug m-3,R
RD0,NO,21/02/2021 02:00,1.30000,ug m-3,R
RD0,NO,21/02/2021 02:15,1.30000,ug m-3,R
RD0,NO,21/02/2021 02:30,1.30000,ug m-3,R
RD0,NO,21/02/2021 02:45,1.30000,ug m-3,R
RD0,NO,21/02/2021 03:00,1.40000,ug m-3,R
RD0,NO,21/02/2021 03:15,1.40000,ug m-3,R
RD0,NO,21/02/2021 03:30,1.40000,ug m-3,R
RD0,NO,21/02/2021 03:45,1.40000,ug m-3,R
RD0,NO,21/02/2021 04:00,1.80000,ug m-3,R
RD0,NO,21/02/2021 04:15,1.80000,ug m-3,R
RD0,NO,21/02/2021 04:30,1.80000,ug m-3,R
RD0,NO,21/02/2021 04:45,1.80000,ug m-3,R
RD0,NO,21/02/2021 05:00,1.60000,ug m-3,R
RD0,NO,21/02/2021 05:15,1.60000,ug m-3,R
RD0,NO,21/02/2021 05:30,1.60000,ug m-3,R
RD0,NO,21/02/2021 05:45,1.60000,ug m-3,R
RD0,NO,21/02/2021 06:00,1.70000,ug m-3,R
RD0,NO,21/02/2021 06:15,1.70000,ug m-3,R
RD0,NO,21/02/2021 06:30,1.70000,ug m-3,R
RD0,NO,21/02/2021 06:45,1.70000,ug m-3,R
RD0,NO,21/02/2021 07:00,2.70000,ug m-3,R
RD0,NO,21/02/2021 07:15,2.70000,ug m-3,R
RD0,NO,21/02/2021 07:30,2.70000,ug m-3,R
RD0,NO,21/02/2021 07:45,2.70000,ug m-3,R
RD0,NO,21/02/2021 08:00,1.70000,ug m-3,R
RD0,NO,21/02/2021 08:15,1.70000,ug m-3,R
RD0,NO,21/02/2021 08:30,1.70000,ug m-3,R
RD0,NO,21/02/2021 08:45,1.70000,ug m-3,R
RD0,NO,21/02/2021 09:00,1.80000,ug m-3,R
RD0,NO,21/02/2021 09:15,1.80000,ug m-3,R
RD0,NO,21/02/2021 09:30,1.80000,ug m-3,R
RD0,NO,21/02/2021 09:45,1.80000,ug m-3,R
RD0,NO,21/02/2021 10:00,1.90000,ug m-3,R
RD0,NO,21/02/2021 10:15,1.90000,ug m-3,R
RD0,NO,21/02/2021 10:30,1.90000,ug m-3,R
RD0,NO,21/02/2021 10:45,1.90000,ug m-3,R
RD0,NO,21/02/2021 11:00,1.60000,ug m-3,R
RD0,NO,21/02/2021 11:15,1.60000,ug m-3,R
RD0,NO,21/02/2021 11:30,1.60000,ug m-3,R
RD0,NO,21/02/2021 11:45,1.60000,ug m-3,R
RD0,NO,21/02/2021 12:00,1.40000,ug m-3,R
RD0,NO,21/02/2021 12:15,1.40000,ug m-3,R
RD0,NO,21/02/2021 12:30,1.40000,ug m-3,R
RD0,NO,21/02/2021 12:45,1.40000,ug m-3,R
RD0,NO,21/02/2021 13:00,1.80000,ug m-3,R
RD0,NO,21/02/2021 13:15,1.80000,ug m-3,R
RD0,NO,21/02/2021 13:30,1.80000,ug m-3,R
RD0,NO,21/02/2021 13:45,1.80000,ug m-3,R
RD0,NO,21/02/2021 14:00,1.90000,ug m-3,R
RD0,NO,21/02/2021 14:15,1.90000,ug m-3,R
RD0,NO,21/02/2021 14:30,1.90000,ug m-3,R
RD0,NO,21/02/2021 14:45,1.90000,ug m-3,R
RD0,NO,21/02/2021 15:00,1.90000,ug m-3,R
RD0,NO,21/02/2021 15:15,1.90000,ug m-3,R
RD0,NO,21/02/2021 15:30,1.90000,ug m-3,R
RD0,NO,21/02/2021 15:45,1.90000,ug m-3,R
RD0,NO,21/02/2021 16:00,1.90000,ug m-3,R
RD0,NO,21/02/2021 16:15,1.90000,ug m-3,R
RD0,NO,21/02/2021 16:30,1.90000,ug m-3,R
RD0,NO,21/02/2021 16:45,1.90000,ug m-3,R
RD0,NO,21/02/2021 17:00,2.50000,ug m-3,R
RD0,NO,21/02/2021 17:15,2.50000,ug m-3,R
RD0,NO,21/02/2021 17:30,2.50000,ug m-3,R
RD0,NO,21/02/2021 17:45,2.50000,ug m-3,R
RD0,NO,21/02/2021 18:00,13.10000,ug m-3,R
RD0,NO,21/02/2021 18:15,13.10000,ug m-3,R
RD0,NO,21/02/2021 18:30,13.10000,ug m-3,R
RD0,NO,21/02/2021 18:45,13.10000,ug m-3,R
RD0,NO,21/02/2021 19:00,9.80000,ug m-3,R
RD0,NO,21/02/2021 19:15,9.80000,ug m-3,R
RD0,NO,21/02/2021 19:30,9.80000,ug m-3,R
RD0,NO,21/02/2021 19:45,9.80000,ug m-3,R
RD0,NO,21/02/2021 20:00,9.40000,ug m-3,R
RD0,NO,21/02/2021 20:15,9.40000,ug m-3,R
RD0,NO,21/02/2021 20:30,9.40000,ug m-3,R
RD0,NO,21/02/2021 20:45,9.40000,ug m-3,R
RD0,NO,21/02/2021 21:00,16.60000,ug m-3,R
RD0,NO,21/02/2021 21:15,16.60000,ug m-3,R
RD0,NO,21/02/2021 21:30,16.60000,ug m-3,R
RD0,NO,21/02/2021 21:45,16.60000,ug m-3,R
RD0,NO,21/02/2021 22:00,14.30000,ug m-3,R
RD0,NO,21/02/2021 22:15,14.30000,ug m-3,R
RD0,NO,21/02/2021 22:30,14.30000,ug m-3,R
RD0,NO,21/02/2021 22:45,14.30000,ug m-3,R
RD0,NO,21/02/2021 23:00,12.50000,ug m-3,R
RD0,NO,21/02/2021 23:15,12.50000,ug m-3,R
RD0,NO,21/02/2021 23:30,12.50000,ug m-3,R
RD0,NO,21/02/2021 23:45,12.50000,ug m-3,R
RD0,NO,22/02/2021 00:00,16.00000,ug m-3,R
RD0,NO,22/02/2021 00:15,16.00000,ug m-3,R
RD0,NO,22/02/2021 00:30,16.00000,ug m-3,R
RD0,NO,22/02/2021 00:45,16.00000,ug m-3,R
RD0,NO,22/02/2021 01:00,14.30000,ug m-3,R
RD0,NO,22/02/2021 01:15,14.30000,ug m-3,R
RD0,NO,22/02/2021 01:30,14.30000,ug m-3,R
RD0,NO,22/02/2021 01:45,14.30000,ug m-3,R
RD0,NO,22/02/2021 02:00,11.30000,ug m-3,R
RD0,NO,22/02/2021 02:15,11.30000,ug m-3,R
RD0,NO,22/02/2021 02:30,11.30000,ug m-3,R
RD0,NO,22/02/2021 02:45,11.30000,ug m-3,R
RD0,NO,22/02/2021 03:00,8.70000,ug m-3,R
RD0,NO,22/02/2021 03:15,8.70000,ug m-3,R
RD0,NO,22/02/2021 03:30,8.70000,ug m-3,R
RD0,NO,22/02/2021 03:45,8.70000,ug m-3,R
RD0,NO,22/02/2021 04:00,8.90000,ug m-3,R
RD0,NO,22/02/2021 04:15,8.90000,ug m-3,R
RD0,NO,22/02/2021 04:30,8.90000,ug m-3,R
RD0,NO,22/02/2021 04:45,8.90000,ug m-3,R
RD0,NO,22/02/2021 05:00,28.30000,ug m-3,R
RD0,NO,22/02/2021 05:15,28.30000,ug m-3,R
RD0,NO,22/02/2021 05:30,28.30000,ug m-3,R
RD0,NO,22/02/2021 05:45,28.30000,ug m-3,R
RD0,NO,22/02/2021 06:00,52.30000,ug m-3,R
RD0,NO,22/02/2021 06:15,52.30000,ug m-3,R
RD0,NO,22/02/2021 06:30,52.30000,ug m-3,R
RD0,NO,22/02/2021 06:45,52.30000,ug m-3,R
RD0,NO,22/02/2021 07:00,87.20000,ug m-3,R
RD0,NO,22/02/2021 07:15,87.20000,ug m-3,R
RD0,NO,22/02/2021 07:30,87.20000,ug m-3,R
RD0,NO,22/02/2021 07:45,87.20000,ug m-3,R
RD0,NO,22/02/2021 08:00,14.80000,ug m-3,R
RD0,NO,22/02/2021 08:15,14.80000,ug m-3,R
RD0,NO,22/02/2021 08:30,14.80000,ug m-3,R
RD0,NO,22/02/2021 08:45,14.80000,ug m-3,R
RD0,NO,22/02/2021 09:00,52.40000,ug m-3,R
RD0,NO,22/02/2021 09:15,52.40000,ug m-3,R
RD0,NO,22/02/2021 09:30,52.40000,ug m-3,R
RD0,NO,22/02/2021 09:45,52.40000,ug m-3,R
RD0,NO,22/02/2021 10:00,17.20000,ug m-3,R
RD0,NO,22/02/2021 10:15,17.20000,ug m-3,R
RD0,NO,22/02/2021 10:30,17.20000,ug m-3,R
RD0,NO,22/02/2021 10:45,17.20000,ug m-3,R
RD0,NO,22/02/2021 11:00,12.20000,ug m-3,R
RD0,NO,22/02/2021 11:15,12.20000,ug m-3,R
RD0,NO,22/02/2021 11:30,12.20000,ug m-3,R
RD0,NO,22/02/2021 11:45,12.20000,ug m-3,R
RD0,NO,22/02/2021 12:00,6.20000,ug m-3,R
RD0,NO,22/02/2021 12:15,6.20000,ug m-3,R
RD0,NO,22/02/2021 12:30,6.20000,ug m-3,R
RD0,NO,22/02/2021 12:45,6.20000,ug m-3,R
RD0,NO,22/02/2021 13:00,5.80000,ug m-3,R
RD0,NO,22/02/2021 13:15,5.80000,ug m-3,R
RD0,NO,22/02/2021 13:30,5.80000,ug m-3,R
RD0,NO,22/02/2021 13:45,5.80000,ug m-3,R
RD0,NO,22/02/2021 14:00,4.30000,ug m-3,R
RD0,NO,22/02/2021 14:15,4.30000,ug m-3,R
RD0,NO,22/02/2021 14:30,4.30000,ug m-3,R
RD0,NO,22/02/2021 14:45,4.30000,ug m-3,R
RD0,NO,22/02/2021 15:00,3.80000,ug m-3,R
RD0,NO,22/02/2021 15:15,3.80000,ug m-3,R
RD0,NO,22/02/2021 15:30,3.80000,ug m-3,R
RD0,NO,22/02/2021 15:45,3.80000,ug m-3,R
RD0,NO,22/02/2021 16:00,4.40000,ug m-3,R
RD0,NO,22/02/2021 16:15,4.40000,ug m-3,R
RD0,NO,22/02/2021 16:30,4.40000,ug m-3,R
RD0,NO,22/02/2021 16:45,4.40000,ug m-3,R
RD0,NO,22/02/2021 17:00,3.90000,ug m-3,R
RD0,NO,22/02/2021 17:15,3.90000,ug m-3,R
RD0,NO,22/02/2021 17:30,3.90000,ug m-3,R
RD0,NO,22/02/2021 17:45,3.90000,ug m-3,R
RD0,NO,22/02/2021 18:00,2.60000,ug m-3,R
RD0,NO,22/02/2021 18:15,2.60000,ug m-3,R
RD0,NO,22/02/2021 18:30,2.60000,ug m-3,R
RD0,NO,22/02/2021 18:45,2.60000,ug m-3,R
RD0,NO,22/02/2021 19:00,3.10000,ug m-3,R
RD0,NO,22/02/2021 19:15,3.10000,ug m-3,R
RD0,NO,22/02/2021 19:30,3.10000,ug m-3,R
RD0,NO,22/02/2021 19:45,3.10000,ug m-3,R
RD0,NO,22/02/2021 20:00,5.70000,ug m-3,R
RD0,NO,22/02/2021 20:15,5.70000,ug m-3,R
