Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
RD0,O3,16/06/2021 16:30,88.50000,ug m-3,R
RD0,O3,16/06/2021 16:45,88.50000,ug m-3,R
RD0,O3,16/06/2021 17:00,89.30000,ug m-3,R
RD0,O3,16/06/2021 17:15,89.30000,ug m-3,R
RD0,O3,16/06/2021 17:30,89.30000,ug m-3,R
RD0,O3,16/06/2021 17:45,89.30000,ug m-3,R
RD0,O3,16/06/2021 18:00,84.40000,ug m-3,R
RD0,O3,16/06/2021 18:15,84.40000,ug m-3,R
RD0,O3,16/06/2021 18:30,84.40000,ug m-3,R
RD0,O3,16/06/2021 18:45,84.40000,ug m-3,R
RD0,O3,16/06/2021 19:00,77.10000,ug m-3,R
RD0,O3,16/06/2021 19:15,77.10000,ug m-3,R
RD0,O3,16/06/2021 19:30,77.10000,ug m-3,R
RD0,O3,16/06/2021 19:45,77.10000,ug m-3,R
RD0,O3,16/06/2021 20:00,72.30000,ug m-3,R
RD0,O3,16/06/2021 20:15,72.30000,ug m-3,R
RD0,O3,16/06/2021 20:30,72.30000,ug m-3,R
RD0,O3,16/06/2021 20:45,72.30000,ug m-3,R
RD0,O3,16/06/2021 21:00,65.10000,ug m-3,R
RD0,O3,16/06/2021 21:15,65.10000,ug m-3,R
RD0,O3,16/06/2021 21:30,65.10000,ug m-3,R
RD0,O3,16/06/2021 21:45,65.10000,ug m-3,R
RD0,O3,16/06/2021 22:00,58.20000,ug m-3,R
RD0,O3,16/06/2021 22:15,58.20000,ug m-3,R
RD0,O3,16/06/2021 22:30,58.20000,ug m-3,R
RD0,O3,16/06/2021 22:45,58.20000,ug m-3,R
RD0,O3,16/06/2021 23:00,55.00000,ug m-3,R
RD0,O3,16/06/2021 23:15,55.00000,ug m-3,R
RD0,O3,16/06/2021 23:30,55.00000,ug m-3,R
RD0,O3,16/06/2021 23:45,55.00000,ug m-3,R
RD0,O3,17/06/2021 00:00,42.80000,ug m-3,R
RD0,O3,17/06/2021 00:15,42.80000,ug m-3,R
RD0,O3,17/06/2021 00:30,42.80000,ug m-3,R
RD0,O3,17/06/2021 00:45,42.80000,ug m-3,R
RD0,O3,17/06/2021 01:00,34.50000,ug m-3,R
RD0,O3,17/06/2021 01:15,34.50000,ug m-3,R
RD0,O3,17/06/2021 01:30,34.50000,ug m-3,R
RD0,O3,17/06/2021 01:45,34.50000,ug m-3,R
RD0,O3,17/06/2021 02:00,28.70000,ug m-3,R
RD0,O3,17/06/2021 02:15,28.70000,ug m-3,R
RD0,O3,17/06/2021 02:30,28.70000,ug m-3,R
RD0,O3,17/06/2021 02:45,28.70000,ug m-3,R
RD0,O3,17/06/2021 03:00,22.70000,ug m-3,R
RD0,O3,17/06/2021 03:15,22.70000,ug m-3,R
RD0,O3,17/06/2021 03:30,22.70000,ug m-3,R
RD0,O3,17/06/2021 03:45,22.70000,ug m-3,R
RD0,O3,17/06/2021 04:00,23.10000,ug m-3,R
RD0,O3,17/06/2021 04:15,23.10000,ug m-3,R
RD0,O3,17/06/2021 04:30,23.10000,ug m-3,R
RD0,O3,17/06/2021 04:45,23.10000,ug m-3,R
RD0,O3,17/06/2021 05:00,23.60000,ug m-3,R
RD0,O3,17/06/2021 05:15,23.60000,ug m-3,R
RD0,O3,17/06/2021 05:30,23.60000,ug m-3,R
RD0,O3,17/06/2021 05:45,23.60000,ug m-3,R
RD0,O3,17/06/2021 06:00,21.40000,ug m-3,R
RD0,O3,17/06/2021 06:15,21.40000,ug m-3,R
RD0,O3,17/06/2021 06:30,21.40000,ug m-3,R
RD0,O3,17/06/2021 06:45,21.40000,ug m-3,R
RD0,O3,17/06/2021 07:00,14.50000,ug m-3,R
RD0,O3,17/06/2021 07:15,14.50000,ug m-3,R
RD0,O3,17/06/2021 07:30,14.50000,ug m-3,R
RD0,O3,17/06/2021 07:45,14.50000,ug m-3,R
RD0,O3,17/06/2021 08:00,17.70000,ug m-3,R
RD0,O3,17/06/2021 08:15,17.70000,ug m-3,R
RD0,O3,17/06/2021 08:30,17.70000,ug m-3,R
RD0,O3,17/06/2021 08:45,17.70000,ug m-3,R
RD0,O3,17/06/2021 09:00,23.00000,ug m-3,R
RD0,O3,17/06/2021 09:15,23.00000,ug m-3,R
RD0,O3,17/06/2021 09:30,23.00000,ug m-3,R
RD0,O3,17/06/2021 09:45,23.00000,ug m-3,R
RD0,O3,17/06/2021 10:00,33.40000,ug m-3,R
RD0,O3,17/06/2021 10:15,33.40000,ug m-3,R
RD0,O3,17/06/2021 10:30,33.40000,ug m-3,R
RD0,O3,17/06/2021 10:45,33.40000,ug m-3,R
RD0,O3,17/06/2021 11:00,39.00000,ug m-3,R
RD0,O3,17/06/2021 11:15,39.00000,ug m-3,R
RD0,O3,17/06/2021 11:30,39.00000,ug m-3,R
RD0,O3,17/06/2021 11:45,39.00000,ug m-3,R
RD0,O3,17/06/2021 12:00,46.00000,ug m-3,R
RD0,O3,17/06/2021 12:15,46.00000,ug m-3,R
RD0,O3,17/06/2021 12:30,46.00000,ug m-3,R
RD0,O3,17/06/2021 12:45,46.00000,ug m-3,R
RD0,O3,17/06/2021 13:00,50.10000,ug m-3,R
RD0,O3,17/06/2021 13:15,50.10000,ug m-3,R
RD0,O3,17/06/2021 13:30,50.10000,ug m-3,R
RD0,O3,17/06/2021 13:45,50.10000,ug m-3,R
RD0,O3,17/06/2021 14:00,49.70000,ug m-3,R
RD0,O3,17/06/2021 14:15,49.70000,ug m-3,R
RD0,O3,17/06/2021 14:30,49.70000,ug m-3,R
RD0,O3,17/06/2021 14:45,49.70000,ug m-3,R
RD0,O3,17/06/2021 15:00,42.20000,ug m-3,R
RD0,O3,17/06/2021 15:15,42.20000,ug m-3,R
RD0,O3,17/06/2021 15:30,42.20000,ug m-3,R
RD0,O3,17/06/2021 15:45,42.20000,ug m-3,R
RD0,O3,17/06/2021 16:00,34.00000,ug m-3,R
RD0,O3,17/06/2021 16:15,34.00000,ug m-3,R
RD0,O3,17/06/2021 16:30,34.00000,ug m-3,R
RD0,O3,17/06/2021 16:45,34.00000,ug m-3,R
RD0,O3,17/06/2021 17:00,26.80000,ug m-3,R
RD0,O3,17/06/2021 17:15,26.80000,ug m-3,R
RD0,O3,17/06/2021 17:30,26.80000,ug m-3,R
RD0,O3,17/06/2021 17:45,26.80000,ug m-3,R
RD0,O3,17/06/2021 18:00,25.50000,ug m-3,R
RD0,O3,17/06/2021 18:15,25.50000,ug m-3,R
RD0,O3,17/06/2021 18:30,25.50000,ug m-3,R
RD0,O3,17/06/2021 18:45,25.50000,ug m-3,R
RD0,O3,17/06/2021 19:00,35.50000,ug m-3,R
RD0,O3,17/06/2021 19:15,35.50000,ug m-3,R
RD0,O3,17/06/2021 19:30,35.50000,ug m-3,R
RD0,O3,17/06/2021 19:45,35.50000,ug m-3,R
RD0,O3,17/06/2021 20:00,35.00000,ug m-3,R
RD0,O3,17/06/2021 20:15,35.00000,ug m-3,R
RD0,O3,17/06/2021 20:30,35.00000,ug m-3,R
RD0,O3,17/06/2021 20:45,35.00000,ug m-3,R
RD0,O3,17/06/2021 21:00,36.60000,ug m-3,R
RD0,O3,17/06/2021 21:15,36.60000,ug m-3,R
RD0,O3,17/06/2021 21:30,36.60000,ug m-3,R
RD0,O3,17/06/2021 21:45,36.60000,ug m-3,R
RD0,O3,17/06/2021 22:00,40.10000,ug m-3,R
RD0,O3,17/06/2021 22:15,40.10000,ug m-3,R
RD0,O3,17/06/2021 22:30,40.10000,ug m-3,R
RD0,O3,17/06/2021 22:45,40.10000,ug m-3,R
RD0,O3,17/06/2021 23:00,42.00000,ug m-3,R
RD0,O3,17/06/2021 23:15,42.00000,ug m-3,R
RD0,O3,17/06/2021 23:30,42.00000,ug m-3,R
RD0,O3,17/06/2021 23:45,42.00000,ug m-3,R
RD0,O3,18/06/2021 00:00,49.20000,ug m-3,R
RD0,O3,18/06/2021 00:15,49.20000,ug m-3,R
RD0,O3,18/06/2021 00:30,49.20000,ug m-3,R
RD0,O3,18/06/2021 00:45,49.20000,ug m-3,R
RD0,O3,18/06/2021 01:00,40.60000,ug m-3,R
RD0,O3,18/06/2021 01:15,40.60000,ug m-3,R
RD0,O3,18/06/2021 01:30,40.60000,ug m-3,R
RD0,O3,18/06/2021 01:45,40.60000,ug m-3,R
RD0,O3,18/06/2021 02:00,40.80000,ug m-3,R
RD0,O3,18/06/2021 02:15,40.80000,ug m-3,R
RD0,O3,18/06/2021 02:30,40.80000,ug m-3,R
RD0,O3,18/06/2021 02:45,40.80000,ug m-3,R
RD0,O3,18/06/2021 03:00,40.30000,ug m-3,R
RD0,O3,18/06/2021 03:15,40.30000,ug m-3,R
RD0,O3,18/06/2021 03:30,40.30000,ug m-3,R
RD0,O3,18/06/2021 03:45,40.30000,ug m-3,R
RD0,O3,18/06/2021 04:00,36.00000,ug m-3,R
RD0,O3,18/06/2021 04:15,36.00000,ug m-3,R
RD0,O3,18/06/2021 04:30,36.00000,ug m-3,R
RD0,O3,18/06/2021 04:45,36.00000,ug m-3,R
RD0,O3,18/06/2021 05:00,32.50000,ug m-3,R
RD0,O3,18/06/2021 05:15,32.50000,ug m-3,R
RD0,O3,18/06/2021 05:30,32.50000,ug m-3,R
RD0,O3,18/06/2021 05:45,32.50000,ug m-3,R
RD0,O3,18/06/2021 06:00,36.50000,ug m-3,R
RD0,O3,18/06/2021 06:15,36.50000,ug m-3,R
RD0,O3,18/06/2021 06:30,36.50000,ug m-3,R
RD0,O3,18/06/2021 06:45,36.50000,ug m-3,R
RD0,O3,18/06/2021 07:00,37.30000,ug m-3,R
RD0,O3,18/06/2021 07:15,37.30000,ug m-3,R
RD0,O3,18/06/2021 07:30,37.30000,ug m-3,R
RD0,O3,18/06/2021 07:45,37.30000,ug m-3,R
RD0,O3,18/06/2021 08:00,41.80000,ug m-3,R
RD0,O3,18/06/2021 08:15,41.80000,ug m-3,R
RD0,O3,18/06/2021 08:30,41.80000,ug m-3,R
RD0,O3,18/06/2021 08:45,41.80000,ug m-3,R
RD0,O3,18/06/2021 09:00,46.90000,ug m-3,R
RD0,O3,18/06/2021 09:15,46.90000,ug m-3,R
RD0,O3,18/06/2021 09:30,46.90000,ug m-3,R
RD0,O3,18/06/2021 09:45,46.90000,ug m-3,R
RD0,O3,18/06/2021 10:00,44.60000,ug m-3,R
RD0,O3,18/06/2021 10:15,44.60000,ug m-3,R
RD0,O3,18/06/2021 10:30,44.60000,ug m-3,R
RD0,O3,18/06/2021 10:45,44.60000,ug m-3,R
RD0,O3,18/06/2021 11:00,45.30000,ug m-3,R
RD0,O3,18/06/2021 11:15,45.30000,ug m-3,R
RD0,O3,18/06/2021 11:30,45.30000,ug m-3,R
RD0,O3,18/06/2021 11:45,45.30000,ug m-3,R
RD0,O3,18/06/2021 12:00,46.50000,ug m-3,R
RD0,O3,18/06/2021 12:15,46.50000,ug m-3,R
RD0,O3,18/06/2021 12:30,46.50000,ug m-3,R
RD0,O3,18/06/2021 12:45,46.50000,ug m-3,R
RD0,O3,18/06/2021 13:00,45.90000,ug m-3,R
RD0,O3,18/06/2021 13:15,45.90000,ug m-3,R
RD0,O3,18/06/2021 13:30,45.90000,ug m-3,R
RD0,O3,18/06/2021 13:45,45.90000,ug m-3,R
RD0,O3,18/06/2021 14:00,47.00000,ug m-3,R
RD0,O3,18/06/2021 14:15,47.00000,ug m-3,R
RD0,O3,18/06/2021 14:30,47.00000,ug m-3,R
RD0,O3,18/06/2021 14:45,47.00000,ug m-3,R
RD0,O3,18/06/2021 15:00,44.60000,ug m-3,R
RD0,O3,18/06/2021 15:15,44.60000,ug m-3,R
RD0,O3,18/06/2021 15:30,44.60000,ug m-3,R
RD0,O3,18/06/2021 15:45,44.60000,ug m-3,R
RD0,O3,18/06/2021 16:00,47.20000,ug m-3,R
RD0,O3,18/06/2021 16:15,47.20000,ug m-3,R
RD0,O3,18/06/2021 16:30,47.20000,ug m-3,R
RD0,O3,18/06/2021 16:45,47.20000,ug m-3,R
RD0,O3,18/06/2021 17:00,46.60000,ug m-3,R
RD0,O3,18/06/2021 17:15,46.60000,ug m-3,R
RD0,O3,18/06/2021 17:30,46.60000,ug m-3,R
RD0,O3,18/06/2021 17:45,46.60000,ug m-3,R
RD0,O3,18/06/2021 18:00,46.50000,ug m-3,R
RD0,O3,18/06/2021 18:15,46.50000,ug m-3,R
RD0,O3,18/06/2021 18:30,46.50000,ug m-3,R
RD0,O3,18/06/2021 18:45,46.50000,ug m-3,R
RD0,O3,18/06/2021 19:00,49.30000,ug m-3,R
RD0,O3,18/06/2021 19:15,49.30000,ug m-3,R
RD0,O3,18/06/2021 19:30,49.30000,ug m-3,R
RD0,O3,18/06/2021 19:45,49.30000,ug m-3,R
RD0,O3,18/06/2021 20:00,48.40000,ug m-3,R
RD0,O3,18/06/2021 20:15,48.40000,ug m-3,R
RD0,O3,18/06/2021 20:30,48.40000,ug m-3,R
RD0,O3,18/06/2021 20:45,48.40000,ug m-3,R
RD0,O3,18/06/2021 21:00,43.70000,ug m-3,R
RD0,O3,18/06/2021 21:15,43.70000,ug m-3,R
RD0,O3,18/06/2021 21:30,43.70000,ug m-3,R
RD0,O3,18/06/2021 21:45,43.70000,ug m-3,R
RD0,O3,18/06/2021 22:00,44.30000,ug m-3,R
RD0,O3,18/06/2021 22:15,44.30000,ug m-3,R
RD0,O3,18/06/2021 22:30,44.30000,ug m-3,R
RD0,O3,18/06/2021 22:45,44.30000,ug m-3,R
RD0,O3,18/06/2021 23:00,45.40000,ug m-3,R
RD0,O3,18/06/2021 23:15,45.40000,ug m-3,R
RD0,O3,18/06/2021 23:30,45.40000,ug m-3,R
RD0,O3,18/06/2021 23:45,45.40000,ug m-3,R
RD0,O3,19/06/2021 00:00,47.30000,ug m-3,R
RD0,O3,19/06/2021 00:15,47.30000,ug m-3,R
RD0,O3,19/06/2021 00:30,47.30000,ug m-3,R
RD0,O3,19/06/2021 00:45,47.30000,ug m-3,R
RD0,O3,19/06/2021 01:00,42.10000,ug m-3,R
RD0,O3,19/06/2021 01:15,42.10000,ug m-3,R
RD0,O3,19/06/2021 01:30,42.10000,ug m-3,R
RD0,O3,19/06/2021 01:45,42.10000,ug m-3,R
RD0,O3,19/06/2021 02:00,42.30000,ug m-3,R
RD0,O3,19/06/2021 02:15,42.30000,ug m-3,R
RD0,O3,19/06/2021 02:30,42.30000,ug m-3,R
RD0,O3,19/06/2021 02:45,42.30000,ug m-3,R
RD0,O3,19/06/2021 03:00,39.60000,ug m-3,R
RD0,O3,19/06/2021 03:15,39.60000,ug m-3,R
RD0,O3,19/06/2021 03:30,39.60000,ug m-3,R
RD0,O3,19/06/2021 03:45,39.60000,ug m-3,R
RD0,O3,19/06/2021 04:00,37.20000,ug m-3,R
RD0,O3,19/06/2021 04:15,37.20000,ug m-3,R
RD0,O3,19/06/2021 04:30,37.20000,ug m-3,R
RD0,O3,19/06/2021 04:45,37.20000,ug m-3,R
RD0,O3,19/06/2021 05:00,34.20000,ug m-3,R
RD0,O3,19/06/2021 05:15,34.20000,ug m-3,R
RD0,O3,19/06/2021 05:30,34.20000,ug m-3,R
RD0,O3,19/06/2021 05:45,34.20000,ug m-3,R
RD0,O3,19/06/2021 06:00,34.10000,ug m-3,R
RD0,O3,19/06/2021 06:15,34.10000,ug m-3,R
RD0,O3,19/06/2021 06:30,34.10000,ug m-3,R
RD0,O3,19/06/2021 06:45,34.10000,ug m-3,R
RD0,O3,19/06/2021 07:00,37.80000,ug m-3,R
RD0,O3,19/06/2021 07:15,37.80000,ug m-3,R
RD0,O3,19/06/2021 07:30,37.80000,ug m-3,R
RD0,O3,19/06/2021 07:45,37.80000,ug m-3,R
RD0,O3,19/06/2021 08:00,40.60000,ug m-3,R
RD0,O3,19/06/2021 08:15,40.60000,ug m-3,R
RD0,O3,19/06/2021 08:30,40.60000,ug m-3,R
RD0,O3,19/06/2021 08:45,40.60000,ug m-3,R
RD0,O3,19/06/2021 09:00,42.60000,ug m-3,R
RD0,O3,19/06/2021 09:15,42.60000,ug m-3,R
RD0,O3,19/06/2021 09:30,42.60000,ug m-3,R
RD0,O3,19/06/2021 09:45,42.60000,ug m-3,R
RD0,O3,19/06/2021 10:00,43.20000,ug m-3,R
RD0,O3,19/06/2021 10:15,43.20000,ug m-3,R
RD0,O3,19/06/2021 10:30,43.20000,ug m-3,R
RD0,O3,19/06/2021 10:45,43.20000,ug m-3,R
RD0,O3,19/06/2021 11:00,43.30000,ug m-3,R
RD0,O3,19/06/2021 11:15,43.30000,ug m-3,R
RD0,O3,19/06/2021 11:30,43.30000,ug m-3,R
RD0,O3,19/06/2021 11:45,43.30000,ug m-3,R
RD0,O3,19/06/2021 12:00,41.10000,ug m-3,R
RD0,O3,19/06/2021 12:15,41.10000,ug m-3,R
RD0,O3,19/06/2021 12:30,41.10000,ug m-3,R
RD0,O3,19/06/2021 12:45,41.10000,ug m-3,R
RD0,O3,19/06/2021 13:00,42.10000,ug m-3,R
RD0,O3,19/06/2021 13:15,42.10000,ug m-3,R
RD0,O3,19/06/2021 13:30,42.10000,ug m-3,R
RD0,O3,19/06/2021 13:45,42.10000,ug m-3,R
RD0,O3,19/06/2021 14:00,40.00000,ug m-3,R
RD0,O3,19/06/2021 14:15,40.00000,ug m-3,R
RD0,O3,19/06/2021 14:30,40.00000,ug m-3,R
RD0,O3,19/06/2021 14:45,40.00000,ug m-3,R
RD0,O3,19/06/2021 15:00,39.40000,ug m-3,R
RD0,O3,19/06/2021 15:15,39.40000,ug m-3,R
RD0,O3,19/06/2021 15:30,39.40000,ug m-3,R
RD0,O3,19/06/2021 15:45,39.40000,ug m-3,R
RD0,O3,19/06/2021 16:00,35.80000,ug m-3,R
RD0,O3,19/06/2021 16:15,35.80000,ug m-3,R
RD0,O3,19/06/2021 16:30,35.80000,ug m-3,R
RD0,O3,19/06/2021 16:45,35.80000,ug m-3,R
RD0,O3,19/06/2021 17:00,32.30000,ug m-3,R
RD0,O3,19/06/2021 17:15,32.30000,ug m-3,R
RD0,O3,19/06/2021 17:30,32.30000,ug m-3,R
RD0,O3,19/06/2021 17:45,32.30000,ug m-3,R
RD0,O3,19/06/2021 18:00,39.90000,ug m-3,R
RD0,O3,19/06/2021 18:15,39.90000,ug m-3,R
RD0,O3,19/06/2021 18:30,39.90000,ug m-3,R
RD0,O3,19/06/2021 18:45,39.90000,ug m-3,R
RD0,O3,19/06/2021 19:00,40.90000,ug m-3,R
RD0,O3,19/06/2021 19:15,40.90000,ug m-3,R
RD0,O3,19/06/2021 19:30,40.90000,ug m-3,R
RD0,O3,19/06/2021 19:45,40.90000,ug m-3,R
RD0,O3,19/06/2021 20:00,36.50000,ug m-3,R
RD0,O3,19/06/2021 20:15,36.50000,ug m-3,R
RD0,O3,19/06/2021 20:30,36.50000,ug m-3,R
RD0,O3,19/06/2021 20:45,36.50000,ug m-3,R
RD0,O3,19/06/2021 21:00,32.30000,ug m-3,R
RD0,O3,19/06/2021 21:15,32.30000,ug m-3,R
RD0,O3,19/06/2021 21:30,32.30000,ug m-3,R
RD0,O3,19/06/2021 21:45,32.30000,ug m-3,R
RD0,O3,19/06/2021 22:00,34.50000,ug m-3,R
RD0,O3,19/06/2021 22:15,34.50000,ug m-3,R
RD0,O3,19/06/2021 22:30,34.50000,ug m-3,R
RD0,O3,19/06/2021 22:45,34.50000,ug m-3,R
RD0,O3,19/06/2021 23:00,37.50000,ug m-3,R
RD0,O3,19/06/2021 23:15,37.50000,ug m-3,R
RD0,O3,19/06/2021 23:30,37.50000,ug m-3,R
RD0,O3,19/06/2021 23:45,37.50000,ug m-3,R
RD0,O3,20/06/2021 00:00,41.00000,ug m-3,R
RD0,O3,20/06/2021 00:15,41.00000,ug m-3,R
RD0,O3,20/06/2021 00:30,41.00000,ug m-3,R
RD0,O3,20/06/2021 00:45,41.00000,ug m-3,R
RD0,O3,20/06/2021 01:00,42.00000,ug m-3,R
RD0,O3,20/06/2021 01:15,42.00000,ug m-3,R
RD0,O3,20/06/2021 01:30,42.00000,ug m-3,R
RD0,O3,20/06/2021 01:45,42.00000,ug m-3,R
RD0,O3,20/06/2021 02:00,43.00000,ug m-3,R
RD0,O3,20/06/2021 02:15,43.00000,ug m-3,R
RD0,O3,20/06/2021 02:30,43.00000,ug m-3,R
RD0,O3,20/06/2021 02:45,43.00000,ug m-3,R
RD0,O3,20/06/2021 03:00,40.80000,ug m-3,R
RD0,O3,20/06/2021 03:15,40.80000,ug m-3,R
RD0,O3,20/06/2021 03:30,40.80000,ug m-3,R
RD0,O3,20/06/2021 03:45,40.80000,ug m-3,R
RD0,O3,20/06/2021 04:00,38.50000,ug m-3,R
RD0,O3,20/06/2021 04:15,38.50000,ug m-3,R
RD0,O3,20/06/2021 04:30,38.50000,ug m-3,R
RD0,O3,20/06/2021 04:45,38.50000,ug m-3,R
RD0,O3,20/06/2021 05:00,34.90000,ug m-3,R
RD0,O3,20/06/2021 05:15,34.90000,ug m-3,R
RD0,O3,20/06/2021 05:30,34.90000,ug m-3,R
RD0,O3,20/06/2021 05:45,34.90000,ug m-3,R
RD0,O3,20/06/2021 06:00,35.50000,ug m-3,R
RD0,O3,20/06/2021 06:15,35.50000,ug m-3,R
RD0,O3,20/06/2021 06:30,35.50000,ug m-3,R
RD0,O3,20/06/2021 06:45,35.50000,ug m-3,R
RD0,O3,20/06/2021 07:00,33.20000,ug m-3,R
RD0,O3,20/06/2021 07:15,33.20000,ug m-3,R
RD0,O3,20/06/2021 07:30,33.20000,ug m-3,R
RD0,O3,20/06/2021 07:45,33.20000,ug m-3,R
RD0,O3,20/06/2021 08:00,31.30000,ug m-3,R
RD0,O3,20/06/2021 08:15,31.30000,ug m-3,R
RD0,O3,20/06/2021 08:30,31.30000,ug m-3,R
RD0,O3,20/06/2021 08:45,31.30000,ug m-3,R
RD0,O3,20/06/2021 09:00,29.10000,ug m-3,R
RD0,O3,20/06/2021 09:15,29.10000,ug m-3,R
RD0,O3,20/06/2021 09:30,29.10000,ug m-3,R
RD0,O3,20/06/2021 09:45,29.10000,ug m-3,R
RD0,O3,20/06/2021 10:00,28.50000,ug m-3,R
RD0,O3,20/06/2021 10:15,28.50000,ug m-3,R
RD0,O3,20/06/2021 10:30,28.50000,ug m-3,R
RD0,O3,20/06/2021 10:45,28.50000,ug m-3,R
RD0,O3,20/06/2021 11:00,29.60000,ug m-3,R
RD0,O3,20/06/2021 11:15,29.60000,ug m-3,R
RD0,O3,20/06/2021 11:30,29.60000,ug m-3,R
RD0,O3,20/06/2021 11:45,29.60000,ug m-3,R
RD0,O3,20/06/2021 12:00,31.00000,ug m-3,R
RD0,O3,20/06/2021 12:15,31.00000,ug m-3,R
RD0,O3,20/06/2021 12:30,31.00000,ug m-3,R
RD0,O3,20/06/2021 12:45,31.00000,ug m-3,R
RD0,O3,20/06/2021 13:00,29.90000,ug m-3,R
RD0,O3,20/06/2021 13:15,29.90000,ug m-3,R
RD0,O3,20/06/2021 13:30,29.90000,ug m-3,R
RD0,O3,20/06/2021 13:45,29.90000,ug m-3,R
RD0,O3,20/06/2021 14:00,36.00000,ug m-3,R
RD0,O3,20/06/2021 14:15,36.00000,ug m-3,R
RD0,O3,20/06/2021 14:30,36.00000,ug m-3,R
RD0,O3,20/06/2021 14:45,36.00000,ug m-3,R
RD0,O3,20/06/2021 15:00,37.70000,ug m-3,R
RD0,O3,20/06/2021 15:15,37.70000,ug m-3,R
RD0,O3,20/06/2021 15:30,37.70000,ug m-3,R
RD0,O3,20/06/2021 15:45,37.70000,ug m-3,R
RD0,O3,20/06/2021 16:00,41.60000,ug m-3,R
RD0,O3,20/06/2021 16:15,41.60000,ug m-3,R
RD0,O3,20/06/2021 16:30,41.60000,ug m-3,R
RD0,O3,20/06/2021 16:45,41.60000,ug m-3,R
RD0,O3,20/06/2021 17:00,44.20000,ug m-3,R
RD0,O3,20/06/2021 17:15,44.20000,ug m-3,R
RD0,O3,20/06/2021 17:30,44.20000,ug m-3,R
RD0,O3,20/06/2021 17:45,44.20000,ug m-3,R
RD0,O3,20/06/2021 18:00,42.40000,ug m-3,R
RD0,O3,20/06/2021 18:15,42.40000,ug m-3,R
RD0,O3,20/06/2021 18:30,42.40000,ug m-3,R
RD0,O3,20/06/2021 18:45,42.40000,ug m-3,R
RD0,O3,20/06/2021 19:00,37.60000,ug m-3,R
RD0,O3,20/06/2021 19:15,37.60000,ug m-3,R
RD0,O3,20/06/2021 19:30,37.60000,ug m-3,R
RD0,O3,20/06/2021 19:45,37.60000,ug m-3,R
RD0,O3,20/06/2021 20:00,36.80000,ug m-3,R
RD0,O3,20/06/2021 20:15,36.80000,ug m-3,R
RD0,O3,20/06/2021 20:30,36.80000,ug m-3,R
RD0,O3,20/06/2021 20:45,36.80000,ug m-3,R
RD0,O3,20/06/2021 21:00,38.80000,ug m-3,R
RD0,O3,20/06/2021 21:15,38.80000,ug m-3,R
RD0,O3,20/06/2021 21:30,38.80000,ug m-3,R
RD0,O3,20/06/2021 21:45,38.80000,ug m-3,R
RD0,O3,20/06/2021 22:00,43.90000,ug m-3,R
RD0,O3,20/06/2021 22:15,43.90000,ug m-3,R
RD0,O3,20/06/2021 22:30,43.90000,ug m-3,R
RD0,O3,20/06/2021 22:45,43.90000,ug m-3,R
RD0,O3,20/06/2021 23:00,43.10000,ug m-3,R
RD0,O3,20/06/2021 23:15,43.10000,ug m-3,R
RD0,O3,20/06/2021 23:30,43.10000,ug m-3,R
RD0,O3,20/06/2021 23:45,43.10000,ug m-3,R
RD0,O3,21/06/2021 00:00,44.00000,ug m-3,R
RD0,O3,21/06/2021 00:15,44.00000,ug m-3,R
RD0,O3,21/06/2021 00:30,44.00000,ug m-3,R
RD0,O3,21/06/2021 00:45,44.00000,ug m-3,R
RD0,O3,21/06/2021 01:00,53.20000,ug m-3,R
RD0,O3,21/06/2021 01:15,53.20000,ug m-3,R
RD0,O3,21/06/2021 01:30,53.20000,ug m-3,R
RD0,O3,21/06/2021 01:45,53.20000,ug m-3,R
RD0,O3,21/06/2021 02:00,49.40000,ug m-3,R
RD0,O3,21/06/2021 02:15,49.40000,ug m-3,R
RD0,O3,21/06/2021 02:30,49.40000,ug m-3,R
RD0,O3,21/06/2021 02:45,49.40000,ug m-3,R
RD0,O3,21/06/2021 03:00,53.20000,ug m-3,R
RD0,O3,21/06/2021 03:15,53.20000,ug m-3,R
RD0,O3,21/06/2021 03:30,53.20000,ug m-3,R
RD0,O3,21/06/2021 03:45,53.20000,ug m-3,R
RD0,O3,21/06/2021 04:00,54.70000,ug m-3,R
RD0,O3,21/06/2021 04:15,54.70000,ug m-3,R
RD0,O3,21/06/2021 04:30,54.70000,ug m-3,R
RD0,O3,21/06/2021 04:45,54.70000,ug m-3,R
RD0,O3,21/06/2021 05:00,53.40000,ug m-3,R
RD0,O3,21/06/2021 05:15,53.40000,ug m-3,R
RD0,O3,21/06/2021 05:30,53.40000,ug m-3,R
RD0,O3,21/06/2021 05:45,53.40000,ug m-3,R
RD0,O3,21/06/2021 06:00,53.30000,ug m-3,R
RD0,O3,21/06/2021 06:15,53.30000,ug m-3,R
RD0,O3,21/06/2021 06:30,53.30000,ug m-3,R
RD0,O3,21/06/2021 06:45,53.30000,ug m-3,R
RD0,O3,21/06/2021 07:00,52.80000,ug m-3,R
RD0,O3,21/06/2021 07:15,52.80000,ug m-3,R
RD0,O3,21/06/2021 07:30,52.80000,ug m-3,R
RD0,O3,21/06/2021 07:45,52.80000,ug m-3,R
RD0,O3,21/06/2021 08:00,53.70000,ug m-3,R
RD0,O3,21/06/2021 08:15,53.70000,ug m-3,R
RD0,O3,21/06/2021 08:30,53.70000,ug m-3,R
RD0,O3,21/06/2021 08:45,53.70000,ug m-3,R
